Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Depression (%)
66,,2013,0.256603204427,1.10589987477,0.552388449132,4.53152048552,4.12424450471
66,,2014,0.258395217384,1.10606085876999,0.552972745222,4.5318617009,4.1242206714
66,,2015,0.260569941055,1.10630521628,0.553326168782,4.53258497005,4.12383821259
66,,2016,0.263113332948,1.10662524742,0.553327920228,4.53365508570999,4.12218613931
66,,2017,0.266006775244,1.10700568222,0.552932304129,4.53493027408,4.11939204713
67,GNQ,1990,0.153841263116,0.61410133614,0.0952860513895,3.27284266894,4.25892529557
67,GNQ,1991,0.153845431457,0.614211554822,0.0951514142474,3.275873752,4.26143575622
67,GNQ,1992,0.153981447048,0.614346311708,0.0955150332251,3.27896393911,4.2594279889
67,GNQ,1993,0.154229658021,0.614505682518,0.0961859212968,3.28192012338,4.25747438086
67,GNQ,1994,0.154569831346,0.614688526326,0.0966096179215,3.28458176002999,4.25235394782
67,GNQ,1995,0.154981025614,0.614892594336,0.0975687583406,3.28685649328,4.24902419686
67,GNQ,1996,0.156187547479,0.615194648936,0.101920942416,3.28924124509,4.24160095801
67,GNQ,1997,0.15859397579,0.615672396901,0.112268526886,3.29277316483,4.23012932324
67,GNQ,1998,0.161688254195,0.616253744897,0.125906579552,3.29667102671,4.21716460678
67,GNQ,1999,0.164954289257,0.616859221259,0.140887072720999,3.30011598526,4.20430191151
67,GNQ,2000,0.167852638619,0.617337685850999,0.155048728843,3.30192879944999,4.19611077535
67,GNQ,2001,0.170708669632,0.617640375647,0.169951339336,3.30115969997999,4.18827551083
67,GNQ,2002,0.173886562774,0.617862976171,0.187049772547,3.2988990272,4.17859443039
67,GNQ,2003,0.176907691506,0.618039369379,0.204679554376,3.29580005544,4.17055485031
67,GNQ,2004,0.179290774967,0.618187831571,0.220753433498,3.29250504268,4.16312308567
67,GNQ,2005,0.180577786978,0.61840824175,0.233862073653,3.29007702512999,4.16050945928
67,GNQ,2006,0.181135737277,0.618778092975,0.244843685564,3.2883988652,4.15748307497
67,GNQ,2007,0.181645704331,0.619325212446,0.256166232447,3.28752761897,4.15714230469
67,GNQ,2008,0.182104231396,0.619946651942999,0.265124545487,3.28702680713,4.15812888726
67,GNQ,2009,0.18251173805,0.620549931491,0.272418217362,3.2865082231,4.15754036568
67,GNQ,2010,0.182856061664,0.621001966478,0.275574362755,3.28536406775,4.15864313084
67,GNQ,2011,0.183182155047,0.621337490305,0.276207223566,3.2834834245,4.15811499845
67,GNQ,2012,0.183527363501,0.621675732852,0.27753231794,3.28187095811,4.1586802647
67,GNQ,2013,0.183887380941,0.62202065578,0.278118538835,3.28063526816,4.15976367915
67,GNQ,2014,0.184255697318,0.622370503036,0.278256771957999,3.2798582581,4.16191196909
67,GNQ,2015,0.184623595211,0.622715669092,0.278249522581,3.27945654849,4.16368693118
67,GNQ,2016,0.184985828538,0.623040506016,0.278127841557,3.27904526104,4.16467961314
67,GNQ,2017,0.18533360608,0.623349903615,0.277336567698,3.27899059312999,4.16708998551
68,ERI,1990,0.152257481430999,0.60683940607,0.0865799678165,3.58134813478,3.90711369438
68,ERI,1991,0.153177781875,0.608060594375,0.0882491964495,3.59705501969999,3.91586505594
68,ERI,1992,0.154074045983999,0.609164025598,0.0897030686097,3.60819573457999,3.92092986298999
68,ERI,1993,0.154926853639,0.610222635477,0.0915708171006,3.61826009374999,3.92576360448999
68,ERI,1994,0.155695977061,0.611165547287,0.0930675163641,3.62709006112,3.93148065618999
68,ERI,1995,0.1563350801,0.611889278947,0.0946723328964,3.63398078465,3.93216431487
68,ERI,1996,0.156962125198,0.612506962695,0.0971899898865,3.63999409932,3.9327445162
68,ERI,1997,0.157667122266,0.613189219193,0.0994537308531,3.64626197676,3.92827521314
68,ERI,1998,0.158350006267,0.613870926586999,0.102153676945,3.65217604297,3.92292695755
68,ERI,1999,0.158907908888,0.614530726835,0.103936231755,3.65885241892,3.92052430998
68,ERI,2000,0.159229378894,0.615009870949,0.10484620047,3.66365048442,3.91665940062
68,ERI,2001,0.159390262577999,0.615292442730999,0.105078308497,3.66368006695999,3.91701788373
68,ERI,2002,0.159544159069,0.615584028414999,0.105315114658,3.66125791565,3.91439517783
68,ERI,2003,0.159667491452,0.615838827348,0.10540501687,3.65773626722,3.91380470483
68,ERI,2004,0.159740688891,0.616025878365,0.105473203699999,3.65449520661,3.91226348413
68,ERI,2005,0.15974578533,0.616111269411,0.105179237498,3.65257353235,3.90724258298
68,ERI,2006,0.159576485342,0.616076077001,0.104941154963,3.65117557659,3.89896912715
68,ERI,2007,0.159227248723,0.615980132962,0.103546437605,3.64922496383999,3.88959980987999
68,ERI,2008,0.158820786642999,0.615879177921,0.102279488135,3.64728055049999,3.87713502186
68,ERI,2009,0.158476414258,0.6158095374,0.101529056473,3.64582975994,3.86795728405
68,ERI,2010,0.158319839807,0.615834161960999,0.100845060377,3.64528503317,3.86211204403
68,ERI,2011,0.158297610436,0.615920827477,0.100695023703,3.64563459933,3.86113584042
68,ERI,2012,0.158293995263,0.616069032876,0.100636038011,3.64693604996,3.86021589317
68,ERI,2013,0.158309649619,0.616257958612,0.100789312234,3.64905692982,3.85955931072
68,ERI,2014,0.158353545423,0.616503608495,0.10074352606,3.6520965054,3.86113946738999
68,ERI,2015,0.158428190487,0.616791233255999,0.101299531993,3.6558137914,3.8613271735
68,ERI,2016,0.158543886173,0.617139964703,0.101816089699,3.66027494376,3.86344856423999
68,ERI,2017,0.158711073736,0.617568776716,0.102502520428,3.66566807955,3.86737670292999
69,EST,1990,0.196205260972,0.70135385824,0.217591067065999,2.94547970306999,4.53205812054999
69,EST,1991,0.196030352042,0.701386695656,0.216098522452,2.9467700262,4.5326749016
69,EST,1992,0.195892365876999,0.701517304715,0.214753977185999,2.94836246007,4.5317579883
69,EST,1993,0.195813474281,0.701775201668,0.214295635974999,2.95029497153,4.53137919981
69,EST,1994,0.195781015922,0.702038984235,0.213722466765,2.95197867558,4.53101997498
69,EST,1995,0.195808011204,0.702324997072,0.213586891663,2.95328598658,4.5302580053
69,EST,1996,0.195874625767,0.702607394728,0.21423332603,2.95353048278,4.52918883798
69,EST,1997,0.195970425073,0.702900116560999,0.215408428254,2.95261542126,4.52266498966
69,EST,1998,0.196092696361,0.703193752643,0.215565606862,2.95114064196,4.51329866947
69,EST,1999,0.196243179655,0.703463052664,0.216796018845999,2.94964372346,4.50038693964
69,EST,2000,0.196417610621,0.703677233452,0.217424389542999,2.94861648299,4.48395423411
69,EST,2001,0.196772920282999,0.704068732007,0.219348937398,2.94972420166,4.45537972358
69,EST,2002,0.197373351910999,0.704701238326,0.222309193244,2.95278571221,4.41139349443
69,EST,2003,0.198088186635,0.705443056082,0.225861021182,2.95669071984,4.35823631411
69,EST,2004,0.198783380139,0.706132536064999,0.229282568630999,2.96041810851,4.30374672265
69,EST,2005,0.199325841042999,0.706620002121,0.233166143661,2.96289003694,4.25600077022
